icd_cm,ver,icd_cm_label,hcup_ccs_single,hcup_ccs_single_label,head_neck_cancer,gi_cancer,colorectal_cancer,lung_cancer,bone_cancer,melanoma_cancer,breast_cancer,uterine_cervical_cancer,other_female_cancer,male_genital_cancer,urinary_cancer,brain_cancer,lymph_hem_cancer,other_cancer,benign_cancer,nonmelanoma_skin_cancer,uncertain_unspecified_cancer,carcinoma_in_situ_cancer
'C50221',10,malignant neoplasm of upper-inner quadrant of right male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50222',10,malignant neoplasm of upper-inner quadrant of left male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50229',10,malignant neoplasm of upper-inner quadrant of unspecified male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50311',10,malignant neoplasm of lower-inner quadrant of right female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50312',10,malignant neoplasm of lower-inner quadrant of left female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50319',10,malignant neoplasm of lower-inner quadrant of unspecified female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50321',10,malignant neoplasm of lower-inner quadrant of right male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50322',10,malignant neoplasm of lower-inner quadrant of left male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50329',10,malignant neoplasm of lower-inner quadrant of unspecified male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50411',10,malignant neoplasm of upper-outer quadrant of right female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50412',10,malignant neoplasm of upper-outer quadrant of left female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50419',10,malignant neoplasm of upper-outer quadrant of unspecified female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50421',10,malignant neoplasm of upper-outer quadrant of right male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50422',10,malignant neoplasm of upper-outer quadrant of left male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50429',10,malignant neoplasm of upper-outer quadrant of unspecified male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50511',10,malignant neoplasm of lower-outer quadrant of right female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50512',10,malignant neoplasm of lower-outer quadrant of left female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50519',10,malignant neoplasm of lower-outer quadrant of unspecified female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50521',10,malignant neoplasm of lower-outer quadrant of right male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50522',10,malignant neoplasm of lower-outer quadrant of left male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50529',10,malignant neoplasm of lower-outer quadrant of unspecified male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50611',10,malignant neoplasm of axillary tail of right female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50612',10,malignant neoplasm of axillary tail of left female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50619',10,malignant neoplasm of axillary tail of unspecified female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50621',10,malignant neoplasm of axillary tail of right male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50622',10,malignant neoplasm of axillary tail of left male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50629',10,malignant neoplasm of axillary tail of unspecified male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50811',10,malignant neoplasm of overlapping sites of right female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50812',10,malignant neoplasm of overlapping sites of left female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50819',10,malignant neoplasm of overlapping sites of unspecified female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50821',10,malignant neoplasm of overlapping sites of right male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50822',10,malignant neoplasm of overlapping sites of left male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50829',10,malignant neoplasm of overlapping sites of unspecified male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50911',10,malignant neoplasm of unspecified site of right female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50912',10,malignant neoplasm of unspecified site of left female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50919',10,malignant neoplasm of unspecified site of unspecified female breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50921',10,malignant neoplasm of unspecified site of right male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50922',10,malignant neoplasm of unspecified site of left male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'C50929',10,malignant neoplasm of unspecified site of unspecified male breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'D0500',10,lobular carcinoma in situ of unspecified breast,24,(24) cancer of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D0501',10,lobular carcinoma in situ of right breast,24,(24) cancer of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D0502',10,lobular carcinoma in situ of left breast,24,(24) cancer of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D0510',10,intraductal carcinoma in situ of unspecified breast,24,(24) cancer of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D0511',10,intraductal carcinoma in situ of right breast,24,(24) cancer of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D0512',10,intraductal carcinoma in situ of left breast,24,(24) cancer of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D0580',10,other specified type of carcinoma in situ of unspecified breast,24,(24) cancer of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D0581',10,other specified type of carcinoma in situ of right breast,24,(24) cancer of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D0582',10,other specified type of carcinoma in situ of left breast,24,(24) cancer of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D0590',10,unspecified type of carcinoma in situ of unspecified breast,24,(24) cancer of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D0591',10,unspecified type of carcinoma in situ of right breast,24,(24) cancer of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D0592',10,unspecified type of carcinoma in situ of left breast,24,(24) cancer of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'Z853',10,personal history of malignant neoplasm of breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'Z86000',10,personal history of in-situ neoplasm of breast,24,(24) cancer of breast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
'179',9,"malignant neoplasm of uterus, part unspecified",25,(25) cancer of uterus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'1820',9,"malignant neoplasm of corpus uteri, except isthmus",25,(25) cancer of uterus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'1821',9,malignant neoplasm of isthmus,25,(25) cancer of uterus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'1828',9,malignant neoplasm of other specified sites of body of uterus,25,(25) cancer of uterus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'2332',9,carcinoma in situ of other and unspecified parts of uterus,25,(25) cancer of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'V1042',9,personal history of malignant neoplasm of other parts of uterus,25,(25) cancer of uterus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'C540',10,malignant neoplasm of isthmus uteri,25,(25) cancer of uterus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'C541',10,malignant neoplasm of endometrium,25,(25) cancer of uterus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'C542',10,malignant neoplasm of myometrium,25,(25) cancer of uterus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'C543',10,malignant neoplasm of fundus uteri,25,(25) cancer of uterus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'C548',10,malignant neoplasm of overlapping sites of corpus uteri,25,(25) cancer of uterus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'C549',10,"malignant neoplasm of corpus uteri, unspecified",25,(25) cancer of uterus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'C55',10,"malignant neoplasm of uterus, part unspecified",25,(25) cancer of uterus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'D070',10,carcinoma in situ of endometrium,25,(25) cancer of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'Z8542',10,personal history of malignant neoplasm of other parts of uterus,25,(25) cancer of uterus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'1800',9,malignant neoplasm of endocervix,26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'1801',9,malignant neoplasm of exocervix,26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'1808',9,malignant neoplasm of other specified sites of cervix,26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'1809',9,"malignant neoplasm of cervix uteri, unspecified site",26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'2331',9,carcinoma in situ of cervix uteri,26,(26) cancer of cervix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'7950',9,abn pap smear-cervix#,26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'79501',9,papanicolaou smear of cervix with atypical squamous cells of undetermined significance (asc-us),26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'79502',9,papanicolaou smear of cervix with atypical squamous cells cannot exclude high grade squamous intraepithelial lesion (asc-h),26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'79503',9,papanicolaou smear of cervix with low grade squamous intraepithelial lesion (lgsil),26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'79504',9,papanicolaou smear of cervix with high grade squamous intraepithelial lesion (hgsil),26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'79506',9,papanicolaou smear of cervix with cytologic evidence of malignancy,26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'V1041',9,personal history of malignant neoplasm of cervix uteri,26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'C530',10,malignant neoplasm of endocervix,26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'C531',10,malignant neoplasm of exocervix,26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'C538',10,malignant neoplasm of overlapping sites of cervix uteri,26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'C539',10,"malignant neoplasm of cervix uteri, unspecified",26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'D060',10,carcinoma in situ of endocervix,26,(26) cancer of cervix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D061',10,carcinoma in situ of exocervix,26,(26) cancer of cervix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D067',10,carcinoma in situ of other parts of cervix,26,(26) cancer of cervix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D069',10,"carcinoma in situ of cervix, unspecified",26,(26) cancer of cervix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'R87610',10,atypical squamous cells of undetermined significance on cytologic smear of cervix (asc-us),26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'R87611',10,atypical squamous cells cannot exclude high grade squamous intraepithelial lesion on cytologic smear of cervix (asc-h),26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'R87612',10,low grade squamous intraepithelial lesion on cytologic smear of cervix (lgsil),26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'R87613',10,high grade squamous intraepithelial lesion on cytologic smear of cervix (hgsil),26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'R87614',10,cytologic evidence of malignancy on smear of cervix,26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'Z8541',10,personal history of malignant neoplasm of cervix uteri,26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'Z86001',10,personal history of in-situ neoplasm of cervix uteri,26,(26) cancer of cervix,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
'1830',9,malignant neoplasm of ovary,27,(27) cancer of ovary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'V1043',9,personal history of malignant neoplasm of ovary,27,(27) cancer of ovary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C561',10,malignant neoplasm of right ovary,27,(27) cancer of ovary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C562',10,malignant neoplasm of left ovary,27,(27) cancer of ovary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C569',10,malignant neoplasm of unspecified ovary,27,(27) cancer of ovary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'Z8543',10,personal history of malignant neoplasm of ovary,27,(27) cancer of ovary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'181',9,malignant neoplasm of placenta,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'1832',9,malignant neoplasm of fallopian tube,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'1833',9,malignant neoplasm of broad ligament of uterus,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'1834',9,malignant neoplasm of parametrium,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'1835',9,malignant neoplasm of round ligament of uterus,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'1838',9,malignant neoplasm of other specified sites of uterine adnexa,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'1839',9,"malignant neoplasm of uterine adnexa, unspecified site",28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'1840',9,malignant neoplasm of vagina,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'1841',9,malignant neoplasm of labia majora,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'1842',9,malignant neoplasm of labia minora,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'1843',9,malignant neoplasm of clitoris,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'1844',9,"malignant neoplasm of vulva, unspecified site",28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'1848',9,malignant neoplasm of other specified sites of female genital organs,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'1849',9,"malignant neoplasm of female genital organ, site unspecified",28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'2333',9,ca in situ fem gen nec#,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'23330',9,"carcinoma in situ, unspecified female genital organ",28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'23331',9,"carcinoma in situ, vagina",28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'23332',9,"carcinoma in situ, vulva",28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'23339',9,"carcinoma in situ, other female genital organ",28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'79516',9,papanicolaou smear of vagina with cytologic evidence of malignancy,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'V1040',9,"personal history of malignant neoplasm of female genital organ, unspecified",28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'V1044',9,personal history of malignant neoplasm of other female genital organs,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C510',10,malignant neoplasm of labium majus,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C511',10,malignant neoplasm of labium minus,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C512',10,malignant neoplasm of clitoris,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C518',10,malignant neoplasm of overlapping sites of vulva,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C519',10,"malignant neoplasm of vulva, unspecified",28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C52',10,malignant neoplasm of vagina,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C5700',10,malignant neoplasm of unspecified fallopian tube,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C5701',10,malignant neoplasm of right fallopian tube,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C5702',10,malignant neoplasm of left fallopian tube,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C5710',10,malignant neoplasm of unspecified broad ligament,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C5711',10,malignant neoplasm of right broad ligament,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C5712',10,malignant neoplasm of left broad ligament,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C5720',10,malignant neoplasm of unspecified round ligament,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C5721',10,malignant neoplasm of right round ligament,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C5722',10,malignant neoplasm of left round ligament,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C573',10,malignant neoplasm of parametrium,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C574',10,"malignant neoplasm of uterine adnexa, unspecified",28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C577',10,malignant neoplasm of other specified female genital organs,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C578',10,malignant neoplasm of overlapping sites of female genital organs,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C579',10,"malignant neoplasm of female genital organ, unspecified",28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'C58',10,malignant neoplasm of placenta,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'D071',10,carcinoma in situ of vulva,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D072',10,carcinoma in situ of vagina,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D0730',10,carcinoma in situ of unspecified female genital organs,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'D0739',10,carcinoma in situ of other female genital organs,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
'R87620',10,atypical squamous cells of undetermined significance on cytologic smear of vagina (asc-us),28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'R87621',10,atypical squamous cells cannot exclude high grade squamous intraepithelial lesion on cytologic smear of vagina (asc-h),28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'R87622',10,low grade squamous intraepithelial lesion on cytologic smear of vagina (lgsil),28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'R87623',10,high grade squamous intraepithelial lesion on cytologic smear of vagina (hgsil),28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
'R87624',10,cytologic evidence of malignancy on smear of vagina,28,(28) cancer of other female genital organs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
