ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'00019158255',hydrocodone bitartrate (bulk),hydrocodone,hydrocodone,NA,.,NA,mallinckrodt,active,NA,NA,NA
'00023041901',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,2.5-325,mg/1,"allergan, inc.",NA,NA,NA,NA
'00603389721',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,qualitest,active,NA,NA,NA
'00603389728',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,qualitest,active,NA,NA,NA
'00615040029',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,vangard,inactive,NA,NA,NA
'00615040043',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,vangard,inactive,NA,NA,NA
'00615040053',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,vangard,inactive,NA,NA,NA
'00615040063',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,vangard,inactive,NA,NA,NA
'00615040065',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,vangard,inactive,NA,NA,NA
'00677118401',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,url pharma,inactive,NA,NA,NA
'00677118405',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,url pharma,inactive,NA,NA,NA
'00677150401',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,url pharma,inactive,NA,NA,NA
'00677150405',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,url pharma,inactive,NA,NA,NA
'00677162101',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,url pharma,inactive,NA,NA,NA
'00677162105',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,url pharma,inactive,NA,NA,NA
'00677162201',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,url pharma,inactive,NA,NA,NA
'00682080801',margesic-h,hydrocodone; paracetamol,hydrocodone,NA,5-500,mg,marnel pharm.,inactive,NA,NA,NA
'00713070389',hycet,hydrocodone; paracetamol,hydrocodone,NA,7.5-325,mg/15 ml,g & w labs.,active,NA,NA,NA
'00713070489',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg/15 ml,g & w labs.,active,NA,NA,NA
'00719033513',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,bioline,inactive,NA,NA,NA
'00719035510',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,bioline,inactive,NA,NA,NA
'00719035512',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,bioline,inactive,NA,NA,NA
'00781151301',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,geneva pharm.,inactive,NA,NA,NA
'00781151305',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,geneva pharm.,inactive,NA,NA,NA
'00781152301',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,geneva pharm.,inactive,NA,NA,NA
'00781152401',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,geneva pharm.,inactive,NA,NA,NA
'00781153201',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,geneva pharm.,inactive,NA,NA,NA
'00781153205',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,geneva pharm.,inactive,NA,NA,NA
'00781160601',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,geneva pharm.,inactive,NA,NA,NA
'00781160605',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,geneva pharm.,inactive,NA,NA,NA
'00785111301',lorpac,aspirin; caffeine; hydrocodone bitartrate,hydrocodone,NA,NA,NA,NA,NA,NA,NA,NA
'00785112001',lorcet hd,hydrocodone; paracetamol,hydrocodone,NA,5-500,mg,forest pharmace,inactive,NA,NA,NA
'00785112201',lorcet plus,hydrocodone; paracetamol,hydrocodone,NA,7.5-650,mg,forest pharmace,inactive,NA,NA,NA
'00785112230',lorcet plus,hydrocodone; paracetamol,hydrocodone,NA,7.5-650,mg,uad,inactive,NA,NA,NA
'00785112250',lorcet plus,hydrocodone; paracetamol,hydrocodone,NA,7.5-650,mg,forest pharmace,inactive,NA,NA,NA
'00785112263',lorcet plus,hydrocodone; paracetamol,hydrocodone,NA,7.5-650,mg,forest pharmace,inactive,NA,NA,NA
'00785635001',lorcet 10/650,hydrocodone; paracetamol,hydrocodone,NA,10-650,mg,forest pharmace,inactive,NA,NA,NA
'00785635050',lorcet 10/650,hydrocodone; paracetamol,hydrocodone,NA,10-650,mg,forest pharmace,inactive,NA,NA,NA
'00785635063',lorcet 10/650,hydrocodone; paracetamol,hydrocodone,NA,10-650,mg,forest pharmace,inactive,NA,NA,NA
'00785661001',hy-5,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,uad,inactive,NA,NA,NA
'00813002501',dolphen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,pharmics,inactive,NA,NA,NA
'00813002505',dolphen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,pharmics,inactive,NA,NA,NA
'00813012501',dolfen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,pharmics,inactive,NA,NA,NA
'00813012505',dolfen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,pharmics,inactive,NA,NA,NA
'00813250001',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,pharmics,inactive,NA,NA,NA
'00813250005',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,pharmics,inactive,NA,NA,NA
'00813750001',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,pharmics,inactive,NA,NA,NA
'00813750005',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,pharmics,inactive,NA,NA,NA
'00814025514',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,ide,inactive,NA,NA,NA
'00814025528',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,ide,inactive,NA,NA,NA
'00832059900',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,pharma. basics,inactive,NA,NA,NA
'00832059913',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,pharma. basics,inactive,NA,NA,NA
'00832059950',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,pharma. basics,inactive,NA,NA,NA
'00839717606',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,h l moore,inactive,NA,NA,NA
'00839717612',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,h l moore,inactive,NA,NA,NA
'00839764206',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,h l moore,inactive,NA,NA,NA
'00839772806',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,h l moore,inactive,NA,NA,NA
'00839772812',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,h l moore,inactive,NA,NA,NA
'00839778106',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,h l moore,inactive,NA,NA,NA
'00839778112',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,h l moore,inactive,NA,NA,NA
'00839804806',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,h l moore,inactive,NA,NA,NA
'00839806106',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,h l moore,inactive,NA,NA,NA
'00879057401',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,halsey,inactive,NA,NA,NA
'00879057405',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,halsey,inactive,NA,NA,NA
'00879057410',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,halsey,inactive,NA,NA,NA
'00879076501',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,halsey,inactive,NA,NA,NA
'00879076505',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,halsey,inactive,NA,NA,NA
'00879076510',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,halsey,inactive,NA,NA,NA
'00879077801',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,halsey,inactive,NA,NA,NA
'00879077805',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,halsey,inactive,NA,NA,NA
'00879077810',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,halsey,inactive,NA,NA,NA
'00879077901',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,halsey,inactive,NA,NA,NA
'00879077905',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,halsey,inactive,NA,NA,NA
'00879077910',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,halsey,inactive,NA,NA,NA
'00879078001',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,halsey,inactive,NA,NA,NA
'00879078005',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,halsey,inactive,NA,NA,NA
'00879078010',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,halsey,inactive,NA,NA,NA
'00904344040',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,major pharmaceu,inactive,NA,NA,NA
'00904344060',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,major pharmaceu,inactive,NA,NA,NA
'00904344061',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,major pharmaceu,inactive,NA,NA,NA
'00904344080',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,major pharmaceu,inactive,NA,NA,NA
'00904344260',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,major pharmaceu,inactive,NA,NA,NA
'00904502260',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,major pharmaceu,inactive,NA,NA,NA
'00904512740',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,major pharmaceu,inactive,NA,NA,NA
'00904512760',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,major pharmaceu,inactive,NA,NA,NA
'00904515840',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,major pharmaceu,inactive,NA,NA,NA
'00904515860',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-650,mg,major pharmaceu,inactive,NA,NA,NA
'00904528840',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,major pharmaceu,inactive,NA,NA,NA
'00904528860',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-650,mg,major pharmaceu,inactive,NA,NA,NA
'00904641961',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,major pharmaceu,active,NA,NA,NA
'00904642061',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,major pharmaceu,active,NA,NA,NA
'00904642161',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,major pharmaceu,active,NA,NA,NA
'00904656761',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,major pharmaceu,active,NA,NA,NA
'00904763060',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-2.5 mg,NA,NA,NA,NA,NA,NA
'00904763140',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,major pharmaceu,inactive,NA,NA,NA
'00904763160',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,major pharmaceu,inactive,NA,NA,NA
'00904763240',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,major pharmaceu,inactive,NA,NA,NA
'00904763260',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,major pharmaceu,inactive,NA,NA,NA
'00904763261',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,major pharmaceu,inactive,NA,NA,NA
'10544000810',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,325 mg-5 mg,NA,NA,NA,NA,NA,NA
'10544003812',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,650 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'10544020210',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,325 mg-5 mg,NA,NA,NA,NA,NA,NA
'10544020310',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'10544020315',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'10544020320',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'10544020530',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'10544020612',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,750 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'10544031402',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,blenheim pharma,active,NA,NA,NA
'10544031404',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,blenheim pharma,active,NA,NA,NA
'10544031428',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,blenheim pharma,active,NA,NA,NA
'10544031430',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,blenheim pharma,active,NA,NA,NA
'10544031460',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,blenheim pharma,active,NA,NA,NA
'10544031490',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,blenheim pharma,active,NA,NA,NA
'10544031502',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,blenheim pharma,inactive,NA,NA,NA
'10544031504',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,blenheim pharma,inactive,NA,NA,NA
'10544031528',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,blenheim pharma,inactive,NA,NA,NA
'10544031530',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,blenheim pharma,inactive,NA,NA,NA
'10544031560',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,blenheim pharma,inactive,NA,NA,NA
'10544031584',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,blenheim pharma,inactive,NA,NA,NA
'10544031602',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,blenheim pharma,inactive,NA,NA,NA
'10544031615',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,blenheim pharma,inactive,NA,NA,NA
'10544031630',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,blenheim pharma,inactive,NA,NA,NA
'10544031660',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,blenheim pharma,inactive,NA,NA,NA
'10544031684',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,blenheim pharma,inactive,NA,NA,NA
'10544035630',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,blenheim pharma,active,NA,NA,NA
'10544035660',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,blenheim pharma,active,NA,NA,NA
'10544035690',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,blenheim pharma,active,NA,NA,NA
'10544035702',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,blenheim pharma,active,NA,NA,NA
'10544035728',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,blenheim pharma,active,NA,NA,NA
'10544035730',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,blenheim pharma,active,NA,NA,NA
'10544035756',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,blenheim pharma,active,NA,NA,NA
'10544035760',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,blenheim pharma,active,NA,NA,NA
'10544035790',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-325,mg,blenheim pharma,active,NA,NA,NA
'10544038642',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,blenheim pharma,inactive,NA,NA,NA
'10544038684',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,blenheim pharma,inactive,NA,NA,NA
'10544040902',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'10544040904',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,blenheim pharma,inactive,NA,NA,NA
'10544040928',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'10544040930',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,blenheim pharma,inactive,NA,NA,NA
'10544040960',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,blenheim pharma,inactive,NA,NA,NA
'10544040984',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'10544057412',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,650 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'10544061110',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,325 mg-5 mg,NA,NA,NA,NA,NA,NA
'10544061210',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'10544061215',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'10544061220',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'10544061230',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'10892011310',hyco-pap,hydrocodone; paracetamol,hydrocodone,NA,5-500,mg,"lunsco, inc.",inactive,NA,NA,NA
'10914055001',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-300,mg,shionogi pharma,active,NA,NA,NA
'10914055101',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-300,mg,shionogi pharma,active,NA,NA,NA
'10914055201',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-300,mg,shionogi pharma,active,NA,NA,NA
'11311096601',amacodone,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,trimen labs.,inactive,NA,NA,NA
'11528041001',reprexain,hydrocodone; ibuprofen,hydrocodone,NA,5-200,mg,centrix pharmac,active,NA,NA,NA
'11528042001',reprexain,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,centrix pharmac,inactive,NA,NA,NA
'11808077701',propain hc,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,ion labs.,inactive,NA,NA,NA
'11808077705',propain hc,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,ion labs.,inactive,NA,NA,NA
'11845013601',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mason distrib.,inactive,NA,NA,NA
'11845013603',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mason distrib.,inactive,NA,NA,NA
'11845037701',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mason distrib.,inactive,NA,NA,NA
'11845037703',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mason distrib.,inactive,NA,NA,NA
'12071048001',hydrocodone w/apap,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,5 mg-500 mg,NA,NA,NA,NA,NA,NA
'12280003500',norco,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,325 mg-10 mg,NA,NA,NA,NA,NA,NA
'12280005300',vicodin es,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,750 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'12280017600',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,650 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'12463020601',norcet,hydrocodone; paracetamol,hydrocodone,NA,5-500,mg,abana pharm.,inactive,NA,NA,NA
'12463020605',norcet,hydrocodone; paracetamol,hydrocodone,NA,5-500,mg,abana pharm.,inactive,NA,NA,NA
'12463020701',norcet 7.5mg,hydrocodone; paracetamol,hydrocodone,NA,7.5-650,mg,abana pharm.,inactive,NA,NA,NA
'12463021601',norcet,hydrocodone; paracetamol,hydrocodone,NA,7.5-650,mg,abana pharm.,inactive,NA,NA,NA
'12463050001',norcet,hydrocodone; paracetamol,hydrocodone,NA,5-500,mg,abana pharm.,inactive,NA,NA,NA
'12539098401',dolorex forte,hydrocodone; paracetamol,hydrocodone,NA,5-500,mg,marin pharm,inactive,NA,NA,NA
'12634014452',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,10-325,mg/1,"apotheca, inc.",NA,NA,NA,NA
'12634014455',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,10-325,mg/1,"apotheca, inc.",NA,NA,NA,NA
'12634014461',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,10-325,mg/1,"apotheca, inc.",NA,NA,NA,NA
'12634014471',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,10-325,mg/1,"apotheca, inc.",NA,NA,NA,NA
'12634014478',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,10-325,mg/1,"apotheca, inc.",NA,NA,NA,NA
'12634014479',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,10-325,mg/1,"apotheca, inc.",NA,NA,NA,NA
